# Disease ID	"Disease Name"	Gene ID
C0524909	"Hepatitis B, Chronic"	3107
C0524909	"Hepatitis B, Chronic"	3111
C0524909	"Hepatitis B, Chronic"	3113
C0524909	"Hepatitis B, Chronic"	3115
C0524909	"Hepatitis B, Chronic"	3118
C0524909	"Hepatitis B, Chronic"	3120
C0524909	"Hepatitis B, Chronic"	3240
C0524909	"Hepatitis B, Chronic"	3440
C0524909	"Hepatitis B, Chronic"	4855
C0524909	"Hepatitis B, Chronic"	629
C0524909	"Hepatitis B, Chronic"	6941
C0524909	"Hepatitis B, Chronic"	7332
C0524909	"Hepatitis B, Chronic"	958
C0011609	"Drug Eruptions"	1543
C0011609	"Drug Eruptions"	1571
C0011609	"Drug Eruptions"	2205
C0011609	"Drug Eruptions"	240
C0011609	"Drug Eruptions"	3106
C0011609	"Drug Eruptions"	3115
C0011609	"Drug Eruptions"	3119
C0011609	"Drug Eruptions"	335
C0011609	"Drug Eruptions"	344
C0011609	"Drug Eruptions"	345
C0011609	"Drug Eruptions"	3565
C0011609	"Drug Eruptions"	3606
C0011609	"Drug Eruptions"	3827
C0011609	"Drug Eruptions"	4353
C0011609	"Drug Eruptions"	4524
C0011609	"Drug Eruptions"	6863
C0011609	"Drug Eruptions"	721
C0011609	"Drug Eruptions"	7276
C0346647	"Malignant neoplasm of pancreas"	100861550
C0346647	"Malignant neoplasm of pancreas"	101928923
C0346647	"Malignant neoplasm of pancreas"	1601
C0346647	"Malignant neoplasm of pancreas"	1804
C0346647	"Malignant neoplasm of pancreas"	2494
C0346647	"Malignant neoplasm of pancreas"	25817
C0346647	"Malignant neoplasm of pancreas"	28
C0346647	"Malignant neoplasm of pancreas"	3651
C0346647	"Malignant neoplasm of pancreas"	378805
C0346647	"Malignant neoplasm of pancreas"	571
C0346647	"Malignant neoplasm of pancreas"	636
C0346647	"Malignant neoplasm of pancreas"	7015
C0346647	"Malignant neoplasm of pancreas"	753
C0346647	"Malignant neoplasm of pancreas"	81037
C0346647	"Malignant neoplasm of pancreas"	81846
C0346647	"Malignant neoplasm of pancreas"	84133
C0346647	"Malignant neoplasm of pancreas"	9564
C0038356	"Stomach Neoplasms"	1000
C0038356	"Stomach Neoplasms"	100124700
C0038356	"Stomach Neoplasms"	10131
C0038356	"Stomach Neoplasms"	10148
C0038356	"Stomach Neoplasms"	1019
C0038356	"Stomach Neoplasms"	10232
C0038356	"Stomach Neoplasms"	1026
C0038356	"Stomach Neoplasms"	1027
C0038356	"Stomach Neoplasms"	1029
C0038356	"Stomach Neoplasms"	1032
C0038356	"Stomach Neoplasms"	10330
C0038356	"Stomach Neoplasms"	10395
C0038356	"Stomach Neoplasms"	10468
C0038356	"Stomach Neoplasms"	10528
C0038356	"Stomach Neoplasms"	10550
C0038356	"Stomach Neoplasms"	10574
C0038356	"Stomach Neoplasms"	1075
C0038356	"Stomach Neoplasms"	11197
C0038356	"Stomach Neoplasms"	11200
C0038356	"Stomach Neoplasms"	1152
C0038356	"Stomach Neoplasms"	116135
C0038356	"Stomach Neoplasms"	1182
C0038356	"Stomach Neoplasms"	1201
C0038356	"Stomach Neoplasms"	123
C0038356	"Stomach Neoplasms"	125997
C0038356	"Stomach Neoplasms"	131566
C0038356	"Stomach Neoplasms"	1316
C0038356	"Stomach Neoplasms"	1365
C0038356	"Stomach Neoplasms"	1469
C0038356	"Stomach Neoplasms"	1496
C0038356	"Stomach Neoplasms"	1514
C0038356	"Stomach Neoplasms"	153
C0038356	"Stomach Neoplasms"	154
C0038356	"Stomach Neoplasms"	1548
C0038356	"Stomach Neoplasms"	1636
C0038356	"Stomach Neoplasms"	1642
C0038356	"Stomach Neoplasms"	1647
C0038356	"Stomach Neoplasms"	1674
C0038356	"Stomach Neoplasms"	174
C0038356	"Stomach Neoplasms"	1786
C0038356	"Stomach Neoplasms"	1789
C0038356	"Stomach Neoplasms"	1798
C0038356	"Stomach Neoplasms"	1806
C0038356	"Stomach Neoplasms"	1839
C0038356	"Stomach Neoplasms"	186
C0038356	"Stomach Neoplasms"	1890
C0038356	"Stomach Neoplasms"	1892
C0038356	"Stomach Neoplasms"	1915
C0038356	"Stomach Neoplasms"	1917
C0038356	"Stomach Neoplasms"	1956
C0038356	"Stomach Neoplasms"	196
C0038356	"Stomach Neoplasms"	2023
C0038356	"Stomach Neoplasms"	2064
C0038356	"Stomach Neoplasms"	2067
C0038356	"Stomach Neoplasms"	2068
C0038356	"Stomach Neoplasms"	213
C0038356	"Stomach Neoplasms"	2149
C0038356	"Stomach Neoplasms"	220
C0038356	"Stomach Neoplasms"	2203
C0038356	"Stomach Neoplasms"	2263
C0038356	"Stomach Neoplasms"	2266
C0038356	"Stomach Neoplasms"	2272
C0038356	"Stomach Neoplasms"	2286
C0038356	"Stomach Neoplasms"	229
C0038356	"Stomach Neoplasms"	23201
C0038356	"Stomach Neoplasms"	23246
C0038356	"Stomach Neoplasms"	240
C0038356	"Stomach Neoplasms"	245972
C0038356	"Stomach Neoplasms"	2520
C0038356	"Stomach Neoplasms"	2534
C0038356	"Stomach Neoplasms"	25824
C0038356	"Stomach Neoplasms"	26135
C0038356	"Stomach Neoplasms"	26137
C0038356	"Stomach Neoplasms"	26585
C0038356	"Stomach Neoplasms"	27034
C0038356	"Stomach Neoplasms"	27131
C0038356	"Stomach Neoplasms"	27145
C0038356	"Stomach Neoplasms"	27339
C0038356	"Stomach Neoplasms"	2737
C0038356	"Stomach Neoplasms"	28973
C0038356	"Stomach Neoplasms"	28998
C0038356	"Stomach Neoplasms"	29108
C0038356	"Stomach Neoplasms"	2950
C0038356	"Stomach Neoplasms"	29777
C0038356	"Stomach Neoplasms"	29894
C0038356	"Stomach Neoplasms"	308
C0038356	"Stomach Neoplasms"	30834
C0038356	"Stomach Neoplasms"	3162
C0038356	"Stomach Neoplasms"	3191
C0038356	"Stomach Neoplasms"	3199
C0038356	"Stomach Neoplasms"	324
C0038356	"Stomach Neoplasms"	3265
C0038356	"Stomach Neoplasms"	328
C0038356	"Stomach Neoplasms"	329
C0038356	"Stomach Neoplasms"	3312
C0038356	"Stomach Neoplasms"	3315
C0038356	"Stomach Neoplasms"	332
C0038356	"Stomach Neoplasms"	3329
C0038356	"Stomach Neoplasms"	335
C0038356	"Stomach Neoplasms"	3350
C0038356	"Stomach Neoplasms"	3384
C0038356	"Stomach Neoplasms"	3400
C0038356	"Stomach Neoplasms"	3420
C0038356	"Stomach Neoplasms"	3486
C0038356	"Stomach Neoplasms"	3490
C0038356	"Stomach Neoplasms"	3553
C0038356	"Stomach Neoplasms"	3557
C0038356	"Stomach Neoplasms"	3569
C0038356	"Stomach Neoplasms"	3570
C0038356	"Stomach Neoplasms"	3576
C0038356	"Stomach Neoplasms"	3604
C0038356	"Stomach Neoplasms"	3621
C0038356	"Stomach Neoplasms"	3659
C0038356	"Stomach Neoplasms"	3678
C0038356	"Stomach Neoplasms"	3725
C0038356	"Stomach Neoplasms"	374
C0038356	"Stomach Neoplasms"	3814
C0038356	"Stomach Neoplasms"	3845
C0038356	"Stomach Neoplasms"	3856
C0038356	"Stomach Neoplasms"	387
C0038356	"Stomach Neoplasms"	3958
C0038356	"Stomach Neoplasms"	3992
C0038356	"Stomach Neoplasms"	4074
C0038356	"Stomach Neoplasms"	4089
C0038356	"Stomach Neoplasms"	4139
C0038356	"Stomach Neoplasms"	4233
C0038356	"Stomach Neoplasms"	4291
C0038356	"Stomach Neoplasms"	4297
C0038356	"Stomach Neoplasms"	4316
C0038356	"Stomach Neoplasms"	4319
C0038356	"Stomach Neoplasms"	4487
C0038356	"Stomach Neoplasms"	4502
C0038356	"Stomach Neoplasms"	4524
C0038356	"Stomach Neoplasms"	4582
C0038356	"Stomach Neoplasms"	4588
C0038356	"Stomach Neoplasms"	4595
C0038356	"Stomach Neoplasms"	4599
C0038356	"Stomach Neoplasms"	4609
C0038356	"Stomach Neoplasms"	4695
C0038356	"Stomach Neoplasms"	4719
C0038356	"Stomach Neoplasms"	472
C0038356	"Stomach Neoplasms"	4723
C0038356	"Stomach Neoplasms"	4846
C0038356	"Stomach Neoplasms"	4869
C0038356	"Stomach Neoplasms"	4907
C0038356	"Stomach Neoplasms"	501
C0038356	"Stomach Neoplasms"	5036
C0038356	"Stomach Neoplasms"	5054
C0038356	"Stomach Neoplasms"	5055
C0038356	"Stomach Neoplasms"	5080
C0038356	"Stomach Neoplasms"	50813
C0038356	"Stomach Neoplasms"	51035
C0038356	"Stomach Neoplasms"	51042
C0038356	"Stomach Neoplasms"	51196
C0038356	"Stomach Neoplasms"	51292
C0038356	"Stomach Neoplasms"	51501
C0038356	"Stomach Neoplasms"	51594
C0038356	"Stomach Neoplasms"	5160
C0038356	"Stomach Neoplasms"	51728
C0038356	"Stomach Neoplasms"	51741
C0038356	"Stomach Neoplasms"	5223
C0038356	"Stomach Neoplasms"	5245
C0038356	"Stomach Neoplasms"	5265
C0038356	"Stomach Neoplasms"	5290
C0038356	"Stomach Neoplasms"	5325
C0038356	"Stomach Neoplasms"	5328
C0038356	"Stomach Neoplasms"	53635
C0038356	"Stomach Neoplasms"	54474
C0038356	"Stomach Neoplasms"	5468
C0038356	"Stomach Neoplasms"	54739
C0038356	"Stomach Neoplasms"	5478
C0038356	"Stomach Neoplasms"	5480
C0038356	"Stomach Neoplasms"	54894
C0038356	"Stomach Neoplasms"	5518
C0038356	"Stomach Neoplasms"	5524
C0038356	"Stomach Neoplasms"	553158
C0038356	"Stomach Neoplasms"	5550
C0038356	"Stomach Neoplasms"	5562
C0038356	"Stomach Neoplasms"	5564
C0038356	"Stomach Neoplasms"	55739
C0038356	"Stomach Neoplasms"	55743
C0038356	"Stomach Neoplasms"	5579
C0038356	"Stomach Neoplasms"	5594
C0038356	"Stomach Neoplasms"	5595
C0038356	"Stomach Neoplasms"	5599
C0038356	"Stomach Neoplasms"	5621
C0038356	"Stomach Neoplasms"	56287
C0038356	"Stomach Neoplasms"	5655
C0038356	"Stomach Neoplasms"	56915
C0038356	"Stomach Neoplasms"	5743
C0038356	"Stomach Neoplasms"	57610
C0038356	"Stomach Neoplasms"	5792
C0038356	"Stomach Neoplasms"	5793
C0038356	"Stomach Neoplasms"	58508
C0038356	"Stomach Neoplasms"	5886
C0038356	"Stomach Neoplasms"	5915
C0038356	"Stomach Neoplasms"	5918
C0038356	"Stomach Neoplasms"	59340
C0038356	"Stomach Neoplasms"	5947
C0038356	"Stomach Neoplasms"	595
C0038356	"Stomach Neoplasms"	5950
C0038356	"Stomach Neoplasms"	598
C0038356	"Stomach Neoplasms"	5997
C0038356	"Stomach Neoplasms"	6095
C0038356	"Stomach Neoplasms"	6137
C0038356	"Stomach Neoplasms"	6138
C0038356	"Stomach Neoplasms"	6141
C0038356	"Stomach Neoplasms"	6194
C0038356	"Stomach Neoplasms"	6209
C0038356	"Stomach Neoplasms"	6223
C0038356	"Stomach Neoplasms"	6227
C0038356	"Stomach Neoplasms"	6231
C0038356	"Stomach Neoplasms"	6257
C0038356	"Stomach Neoplasms"	627
C0038356	"Stomach Neoplasms"	637
C0038356	"Stomach Neoplasms"	645
C0038356	"Stomach Neoplasms"	64963
C0038356	"Stomach Neoplasms"	650
C0038356	"Stomach Neoplasms"	6506
C0038356	"Stomach Neoplasms"	655
C0038356	"Stomach Neoplasms"	6615
C0038356	"Stomach Neoplasms"	6628
C0038356	"Stomach Neoplasms"	664
C0038356	"Stomach Neoplasms"	6648
C0038356	"Stomach Neoplasms"	6700
C0038356	"Stomach Neoplasms"	6721
C0038356	"Stomach Neoplasms"	6774
C0038356	"Stomach Neoplasms"	6926
C0038356	"Stomach Neoplasms"	70
C0038356	"Stomach Neoplasms"	7022
C0038356	"Stomach Neoplasms"	7039
C0038356	"Stomach Neoplasms"	7056
C0038356	"Stomach Neoplasms"	7078
C0038356	"Stomach Neoplasms"	7124
C0038356	"Stomach Neoplasms"	7157
C0038356	"Stomach Neoplasms"	7170
C0038356	"Stomach Neoplasms"	7291
C0038356	"Stomach Neoplasms"	7298
C0038356	"Stomach Neoplasms"	7372
C0038356	"Stomach Neoplasms"	7515
C0038356	"Stomach Neoplasms"	7517
C0038356	"Stomach Neoplasms"	759
C0038356	"Stomach Neoplasms"	760
C0038356	"Stomach Neoplasms"	7730
C0038356	"Stomach Neoplasms"	79187
C0038356	"Stomach Neoplasms"	79633
C0038356	"Stomach Neoplasms"	79852
C0038356	"Stomach Neoplasms"	8000
C0038356	"Stomach Neoplasms"	80324
C0038356	"Stomach Neoplasms"	80328
C0038356	"Stomach Neoplasms"	8148
C0038356	"Stomach Neoplasms"	81605
C0038356	"Stomach Neoplasms"	8189
C0038356	"Stomach Neoplasms"	8190
C0038356	"Stomach Neoplasms"	8289
C0038356	"Stomach Neoplasms"	83998
C0038356	"Stomach Neoplasms"	841
C0038356	"Stomach Neoplasms"	843
C0038356	"Stomach Neoplasms"	84364
C0038356	"Stomach Neoplasms"	84527
C0038356	"Stomach Neoplasms"	84634
C0038356	"Stomach Neoplasms"	84654
C0038356	"Stomach Neoplasms"	84790
C0038356	"Stomach Neoplasms"	8516
C0038356	"Stomach Neoplasms"	8530
C0038356	"Stomach Neoplasms"	857
C0038356	"Stomach Neoplasms"	8611
C0038356	"Stomach Neoplasms"	864
C0038356	"Stomach Neoplasms"	8644
C0038356	"Stomach Neoplasms"	8660
C0038356	"Stomach Neoplasms"	8744
C0038356	"Stomach Neoplasms"	8802
C0038356	"Stomach Neoplasms"	8857
C0038356	"Stomach Neoplasms"	8991
C0038356	"Stomach Neoplasms"	90338
C0038356	"Stomach Neoplasms"	9136
C0038356	"Stomach Neoplasms"	9212
C0038356	"Stomach Neoplasms"	9235
C0038356	"Stomach Neoplasms"	9277
C0038356	"Stomach Neoplasms"	960
C0038356	"Stomach Neoplasms"	9725
C0038356	"Stomach Neoplasms"	9788
C0038356	"Stomach Neoplasms"	9805
C0038356	"Stomach Neoplasms"	999
C0029463	"Osteosarcoma"	10210
C0029463	"Osteosarcoma"	11174
C0029463	"Osteosarcoma"	11200
C0029463	"Osteosarcoma"	1576
C0029463	"Osteosarcoma"	170691
C0029463	"Osteosarcoma"	1719
C0029463	"Osteosarcoma"	1956
C0029463	"Osteosarcoma"	1965
C0029463	"Osteosarcoma"	2101
C0029463	"Osteosarcoma"	2146
C0029463	"Osteosarcoma"	23476
C0029463	"Osteosarcoma"	2348
C0029463	"Osteosarcoma"	2914
C0029463	"Osteosarcoma"	2950
C0029463	"Osteosarcoma"	3725
C0029463	"Osteosarcoma"	3756
C0029463	"Osteosarcoma"	4015
C0029463	"Osteosarcoma"	406900
C0029463	"Osteosarcoma"	406920
C0029463	"Osteosarcoma"	407050
C0029463	"Osteosarcoma"	4233
C0029463	"Osteosarcoma"	442894
C0029463	"Osteosarcoma"	4486
C0029463	"Osteosarcoma"	4609
C0029463	"Osteosarcoma"	54880
C0029463	"Osteosarcoma"	5925
C0029463	"Osteosarcoma"	5981
C0029463	"Osteosarcoma"	5996
C0029463	"Osteosarcoma"	648
C0029463	"Osteosarcoma"	7001
C0029463	"Osteosarcoma"	7157
C0029463	"Osteosarcoma"	7262
C0029463	"Osteosarcoma"	7422
C0029463	"Osteosarcoma"	8148
C0029463	"Osteosarcoma"	85417
C0029463	"Osteosarcoma"	860
C0029463	"Osteosarcoma"	8792
C0029463	"Osteosarcoma"	8856
C0029463	"Osteosarcoma"	9183
C0042900	"Vitiligo"	10019
C0042900	"Vitiligo"	101929163
C0042900	"Vitiligo"	10255
C0042900	"Vitiligo"	10766
C0042900	"Vitiligo"	114904
C0042900	"Vitiligo"	116449
C0042900	"Vitiligo"	1235
C0042900	"Vitiligo"	148022
C0042900	"Vitiligo"	2175
C0042900	"Vitiligo"	23322
C0042900	"Vitiligo"	26191
C0042900	"Vitiligo"	27086
C0042900	"Vitiligo"	3002
C0042900	"Vitiligo"	3559
C0042900	"Vitiligo"	4026
C0042900	"Vitiligo"	4157
C0042900	"Vitiligo"	473
C0042900	"Vitiligo"	53347
C0042900	"Vitiligo"	56244
C0042900	"Vitiligo"	57178
C0042900	"Vitiligo"	60468
C0042900	"Vitiligo"	6311
C0042900	"Vitiligo"	64094
C0042900	"Vitiligo"	64135
C0042900	"Vitiligo"	64375
C0042900	"Vitiligo"	6503
C0042900	"Vitiligo"	6506
C0042900	"Vitiligo"	7038
C0042900	"Vitiligo"	7299
C0042900	"Vitiligo"	80736
C0042900	"Vitiligo"	840
C0042900	"Vitiligo"	8635
C0042900	"Vitiligo"	8924
C0042900	"Vitiligo"	941
C0042900	"Vitiligo"	960
C0038358	"Gastric ulcer"	133
C0038358	"Gastric ulcer"	1950
C0038358	"Gastric ulcer"	2056
C0038358	"Gastric ulcer"	3084
C0038358	"Gastric ulcer"	3375
C0038358	"Gastric ulcer"	3553
C0038358	"Gastric ulcer"	3952
C0038358	"Gastric ulcer"	4318
C0038358	"Gastric ulcer"	4843
C0038358	"Gastric ulcer"	4846
C0038358	"Gastric ulcer"	51738
C0038358	"Gastric ulcer"	5742
C0038358	"Gastric ulcer"	5743
C0038358	"Gastric ulcer"	7124
C0038358	"Gastric ulcer"	7422
C0038358	"Gastric ulcer"	7425
C0038358	"Gastric ulcer"	847
C0038358	"Gastric ulcer"	885
C0021390	"Inflammatory Bowel Diseases"	100270916
C0021390	"Inflammatory Bowel Diseases"	102465435
C0021390	"Inflammatory Bowel Diseases"	10297
C0021390	"Inflammatory Bowel Diseases"	10636
C0021390	"Inflammatory Bowel Diseases"	10666
C0021390	"Inflammatory Bowel Diseases"	109
C0021390	"Inflammatory Bowel Diseases"	11007
C0021390	"Inflammatory Bowel Diseases"	11140
C0021390	"Inflammatory Bowel Diseases"	11186
C0021390	"Inflammatory Bowel Diseases"	11273
C0021390	"Inflammatory Bowel Diseases"	11315
C0021390	"Inflammatory Bowel Diseases"	126789
C0021390	"Inflammatory Bowel Diseases"	128611
C0021390	"Inflammatory Bowel Diseases"	1326
C0021390	"Inflammatory Bowel Diseases"	149233
C0021390	"Inflammatory Bowel Diseases"	150280
C0021390	"Inflammatory Bowel Diseases"	150962
C0021390	"Inflammatory Bowel Diseases"	1611
C0021390	"Inflammatory Bowel Diseases"	163486
C0021390	"Inflammatory Bowel Diseases"	1670
C0021390	"Inflammatory Bowel Diseases"	1673
C0021390	"Inflammatory Bowel Diseases"	170595
C0021390	"Inflammatory Bowel Diseases"	1789
C0021390	"Inflammatory Bowel Diseases"	1880
C0021390	"Inflammatory Bowel Diseases"	2212
C0021390	"Inflammatory Bowel Diseases"	2355
C0021390	"Inflammatory Bowel Diseases"	246778
C0021390	"Inflammatory Bowel Diseases"	253430
C0021390	"Inflammatory Bowel Diseases"	25953
C0021390	"Inflammatory Bowel Diseases"	26191
C0021390	"Inflammatory Bowel Diseases"	283463
C0021390	"Inflammatory Bowel Diseases"	2859
C0021390	"Inflammatory Bowel Diseases"	30829
C0021390	"Inflammatory Bowel Diseases"	317669
C0021390	"Inflammatory Bowel Diseases"	324
C0021390	"Inflammatory Bowel Diseases"	3378
C0021390	"Inflammatory Bowel Diseases"	337867
C0021390	"Inflammatory Bowel Diseases"	345611
C0021390	"Inflammatory Bowel Diseases"	3559
C0021390	"Inflammatory Bowel Diseases"	3569
C0021390	"Inflammatory Bowel Diseases"	3586
C0021390	"Inflammatory Bowel Diseases"	403150
C0021390	"Inflammatory Bowel Diseases"	4046
C0021390	"Inflammatory Bowel Diseases"	4088
C0021390	"Inflammatory Bowel Diseases"	414236
C0021390	"Inflammatory Bowel Diseases"	441108
C0021390	"Inflammatory Bowel Diseases"	4485
C0021390	"Inflammatory Bowel Diseases"	50608
C0021390	"Inflammatory Bowel Diseases"	50941
C0021390	"Inflammatory Bowel Diseases"	50942
C0021390	"Inflammatory Bowel Diseases"	51174
C0021390	"Inflammatory Bowel Diseases"	51564
C0021390	"Inflammatory Bowel Diseases"	5328
C0021390	"Inflammatory Bowel Diseases"	54901
C0021390	"Inflammatory Bowel Diseases"	54973
C0021390	"Inflammatory Bowel Diseases"	55054
C0021390	"Inflammatory Bowel Diseases"	55765
C0021390	"Inflammatory Bowel Diseases"	5579
C0021390	"Inflammatory Bowel Diseases"	57042
C0021390	"Inflammatory Bowel Diseases"	57178
C0021390	"Inflammatory Bowel Diseases"	5743
C0021390	"Inflammatory Bowel Diseases"	5771
C0021390	"Inflammatory Bowel Diseases"	6016
C0021390	"Inflammatory Bowel Diseases"	60468
C0021390	"Inflammatory Bowel Diseases"	6097
C0021390	"Inflammatory Bowel Diseases"	63892
C0021390	"Inflammatory Bowel Diseases"	64114
C0021390	"Inflammatory Bowel Diseases"	64127
C0021390	"Inflammatory Bowel Diseases"	64167
C0021390	"Inflammatory Bowel Diseases"	64170
C0021390	"Inflammatory Bowel Diseases"	6422
C0021390	"Inflammatory Bowel Diseases"	6423
C0021390	"Inflammatory Bowel Diseases"	643
C0021390	"Inflammatory Bowel Diseases"	643749
C0021390	"Inflammatory Bowel Diseases"	646982
C0021390	"Inflammatory Bowel Diseases"	64784
C0021390	"Inflammatory Bowel Diseases"	6556
C0021390	"Inflammatory Bowel Diseases"	6583
C0021390	"Inflammatory Bowel Diseases"	6774
C0021390	"Inflammatory Bowel Diseases"	6775
C0021390	"Inflammatory Bowel Diseases"	7124
C0021390	"Inflammatory Bowel Diseases"	7332
C0021390	"Inflammatory Bowel Diseases"	80762
C0021390	"Inflammatory Bowel Diseases"	80824
C0021390	"Inflammatory Bowel Diseases"	81619
C0021390	"Inflammatory Bowel Diseases"	8209
C0021390	"Inflammatory Bowel Diseases"	8224
C0021390	"Inflammatory Bowel Diseases"	84162
C0021390	"Inflammatory Bowel Diseases"	8453
C0021390	"Inflammatory Bowel Diseases"	84619
C0021390	"Inflammatory Bowel Diseases"	8477
C0021390	"Inflammatory Bowel Diseases"	8807
C0021390	"Inflammatory Bowel Diseases"	8876
C0021390	"Inflammatory Bowel Diseases"	9158
C0021390	"Inflammatory Bowel Diseases"	91975
C0021390	"Inflammatory Bowel Diseases"	923
C0021390	"Inflammatory Bowel Diseases"	9231
C0021390	"Inflammatory Bowel Diseases"	9404
C0021390	"Inflammatory Bowel Diseases"	9777
C0021390	"Inflammatory Bowel Diseases"	9966
C0860207	"Drug-Induced Liver Injury"	10
C0860207	"Drug-Induced Liver Injury"	100126313
C0860207	"Drug-Induced Liver Injury"	100313838
C0860207	"Drug-Induced Liver Injury"	10062
C0860207	"Drug-Induced Liver Injury"	101
C0860207	"Drug-Induced Liver Injury"	10866
C0860207	"Drug-Induced Liver Injury"	112574
C0860207	"Drug-Induced Liver Injury"	1131
C0860207	"Drug-Induced Liver Injury"	1191
C0860207	"Drug-Induced Liver Injury"	1244
C0860207	"Drug-Induced Liver Injury"	1281
C0860207	"Drug-Induced Liver Injury"	1440
C0860207	"Drug-Induced Liver Injury"	1499
C0860207	"Drug-Induced Liver Injury"	1548
C0860207	"Drug-Induced Liver Injury"	1557
C0860207	"Drug-Induced Liver Injury"	1559
C0860207	"Drug-Induced Liver Injury"	1571
C0860207	"Drug-Induced Liver Injury"	1582
C0860207	"Drug-Induced Liver Injury"	1647
C0860207	"Drug-Induced Liver Injury"	1719
C0860207	"Drug-Induced Liver Injury"	196
C0860207	"Drug-Induced Liver Injury"	2023
C0860207	"Drug-Induced Liver Injury"	213
C0860207	"Drug-Induced Liver Injury"	2243
C0860207	"Drug-Induced Liver Injury"	229
C0860207	"Drug-Induced Liver Injury"	2321
C0860207	"Drug-Induced Liver Injury"	2328
C0860207	"Drug-Induced Liver Injury"	256297
C0860207	"Drug-Induced Liver Injury"	259
C0860207	"Drug-Induced Liver Injury"	2638
C0860207	"Drug-Induced Liver Injury"	26762
C0860207	"Drug-Induced Liver Injury"	2729
C0860207	"Drug-Induced Liver Injury"	2875
C0860207	"Drug-Induced Liver Injury"	2919
C0860207	"Drug-Induced Liver Injury"	2934
C0860207	"Drug-Induced Liver Injury"	2944
C0860207	"Drug-Induced Liver Injury"	2946
C0860207	"Drug-Induced Liver Injury"	2947
C0860207	"Drug-Induced Liver Injury"	2950
C0860207	"Drug-Induced Liver Injury"	2952
C0860207	"Drug-Induced Liver Injury"	3105
C0860207	"Drug-Induced Liver Injury"	3106
C0860207	"Drug-Induced Liver Injury"	3119
C0860207	"Drug-Induced Liver Injury"	3123
C0860207	"Drug-Induced Liver Injury"	3146
C0860207	"Drug-Induced Liver Injury"	3162
C0860207	"Drug-Induced Liver Injury"	3242
C0860207	"Drug-Induced Liver Injury"	3263
C0860207	"Drug-Induced Liver Injury"	3274
C0860207	"Drug-Induced Liver Injury"	335
C0860207	"Drug-Induced Liver Injury"	3440
C0860207	"Drug-Induced Liver Injury"	3458
C0860207	"Drug-Induced Liver Injury"	3479
C0860207	"Drug-Induced Liver Injury"	348
C0860207	"Drug-Induced Liver Injury"	350
C0860207	"Drug-Induced Liver Injury"	3552
C0860207	"Drug-Induced Liver Injury"	3553
C0860207	"Drug-Induced Liver Injury"	3565
C0860207	"Drug-Induced Liver Injury"	3569
C0860207	"Drug-Induced Liver Injury"	3589
C0860207	"Drug-Induced Liver Injury"	3605
C0860207	"Drug-Induced Liver Injury"	3606
C0860207	"Drug-Induced Liver Injury"	3627
C0860207	"Drug-Induced Liver Injury"	383
C0860207	"Drug-Induced Liver Injury"	3875
C0860207	"Drug-Induced Liver Injury"	3934
C0860207	"Drug-Induced Liver Injury"	3958
C0860207	"Drug-Induced Liver Injury"	405
C0860207	"Drug-Induced Liver Injury"	4057
C0860207	"Drug-Induced Liver Injury"	406901
C0860207	"Drug-Induced Liver Injury"	406902
C0860207	"Drug-Induced Liver Injury"	406903
C0860207	"Drug-Induced Liver Injury"	406906
C0860207	"Drug-Induced Liver Injury"	406919
C0860207	"Drug-Induced Liver Injury"	406921
C0860207	"Drug-Induced Liver Injury"	406933
C0860207	"Drug-Induced Liver Injury"	406940
C0860207	"Drug-Induced Liver Injury"	406941
C0860207	"Drug-Induced Liver Injury"	406957
C0860207	"Drug-Induced Liver Injury"	406967
C0860207	"Drug-Induced Liver Injury"	406979
C0860207	"Drug-Induced Liver Injury"	406985
C0860207	"Drug-Induced Liver Injury"	406999
C0860207	"Drug-Induced Liver Injury"	407000
C0860207	"Drug-Induced Liver Injury"	407004
C0860207	"Drug-Induced Liver Injury"	407019
C0860207	"Drug-Induced Liver Injury"	407025
C0860207	"Drug-Induced Liver Injury"	407029
C0860207	"Drug-Induced Liver Injury"	407042
C0860207	"Drug-Induced Liver Injury"	4190
C0860207	"Drug-Induced Liver Injury"	4217
C0860207	"Drug-Induced Liver Injury"	4313
C0860207	"Drug-Induced Liver Injury"	442905
C0860207	"Drug-Induced Liver Injury"	442912
C0860207	"Drug-Induced Liver Injury"	4486
C0860207	"Drug-Induced Liver Injury"	4524
C0860207	"Drug-Induced Liver Injury"	4780
C0860207	"Drug-Induced Liver Injury"	4860
C0860207	"Drug-Induced Liver Injury"	50616
C0860207	"Drug-Induced Liver Injury"	5166
C0860207	"Drug-Induced Liver Injury"	5243
C0860207	"Drug-Induced Liver Injury"	5327
C0860207	"Drug-Induced Liver Injury"	5340
C0860207	"Drug-Induced Liver Injury"	5428
C0860207	"Drug-Induced Liver Injury"	5444
C0860207	"Drug-Induced Liver Injury"	54466
C0860207	"Drug-Induced Liver Injury"	54600
C0860207	"Drug-Induced Liver Injury"	5465
C0860207	"Drug-Induced Liver Injury"	5468
C0860207	"Drug-Induced Liver Injury"	5469
C0860207	"Drug-Induced Liver Injury"	5591
C0860207	"Drug-Induced Liver Injury"	5743
C0860207	"Drug-Induced Liver Injury"	574434
C0860207	"Drug-Induced Liver Injury"	574506
C0860207	"Drug-Induced Liver Injury"	581
C0860207	"Drug-Induced Liver Injury"	5858
C0860207	"Drug-Induced Liver Injury"	5947
C0860207	"Drug-Induced Liver Injury"	6347
